team,conference,positionGroup,averageRating,totalRating,commits,averageStars,year
Kent State,Mid-American,Defensive Back,0.8199999928474426,0.82,1,3.0000000000000000,2023
Kent State,Mid-American,Defensive Line,0.8149999976158142,0.815,1,3.0000000000000000,2023
Kent State,Mid-American,Offensive Line,0.804999977350235,1.6099999,2,2.5000000000000000,2023
Kent State,Mid-American,Quarterback,0.8263000249862671,0.8263,1,3.0000000000000000,2023
Kent State,Mid-American,Special Teams,0.8207499980926514,1.6415,2,3.0000000000000000,2023
Kentucky,SEC,Defensive Back,0.897350013256073,1.7947,2,4.0000000000000000,2023
Kentucky,SEC,Defensive Line,0.8956000208854675,0.8956,1,4.0000000000000000,2023
Kentucky,SEC,Linebacker,0.8962499797344208,1.7925,2,4.0000000000000000,2023
Kentucky,SEC,Receiver,0.8778799891471862,4.3894,5,3.4000000000000000,2023
Liberty,Conference USA,Defensive Back,0.8469499945640564,1.6939,2,3.0000000000000000,2023
Liberty,Conference USA,Defensive Line,0.8355999886989594,1.6712,2,3.0000000000000000,2023
Liberty,Conference USA,Linebacker,0.8439000248908997,0.8439,1,3.0000000000000000,2023
Liberty,Conference USA,Offensive Line,0.8480499982833862,1.6961,2,3.0000000000000000,2023
Liberty,Conference USA,Receiver,0.8227999806404114,0.8228,1,3.0000000000000000,2023
Louisiana,Sun Belt,Defensive Back,0.8500000238418579,1.7,2,3.0000000000000000,2023
Louisiana,Sun Belt,Defensive Line,0.8299999833106995,0.83,1,3.0000000000000000,2023
Louisiana,Sun Belt,Linebacker,0.8303999900817871,0.8304,1,3.0000000000000000,2023
Louisiana,Sun Belt,Offensive Line,0.8348250091075897,3.3393,4,3.0000000000000000,2023
Louisiana,Sun Belt,Receiver,0.8470333417256674,2.5411,3,3.0000000000000000,2023
Louisiana,Sun Belt,Running Back,0.8349999785423279,0.835,1,3.0000000000000000,2023
Louisiana Tech,Conference USA,Defensive Back,0.8331400036811829,4.1657,5,3.0000000000000000,2023
Louisiana Tech,Conference USA,Defensive Line,0.8285000026226044,1.6570001,2,3.0000000000000000,2023
Louisiana Tech,Conference USA,Linebacker,0.8284500241279602,1.6569,2,3.0000000000000000,2023
Louisiana Tech,Conference USA,Offensive Line,0.833460009098053,4.1673,5,3.0000000000000000,2023
Louisiana Tech,Conference USA,Quarterback,0.8380500078201294,1.6761,2,3.0000000000000000,2023
Louisiana Tech,Conference USA,Receiver,0.8395000100135803,2.5185,3,3.0000000000000000,2023
Louisiana Tech,Conference USA,Running Back,0.840399980545044,0.8404,1,3.0000000000000000,2023
Louisville,ACC,Defensive Back,0.9265000224113464,0.9265,1,4.0000000000000000,2023
Louisville,ACC,Defensive Line,0.9035599946975708,4.5178,5,3.4000000000000000,2023
Louisville,ACC,Linebacker,0.8960000276565552,0.896,1,4.0000000000000000,2023
Louisville,ACC,Offensive Line,0.8994499742984772,1.7988999,2,3.5000000000000000,2023
Louisville,ACC,Quarterback,0.8982999920845032,0.8983,1,4.0000000000000000,2023
Louisville,ACC,Receiver,0.8709333340326945,2.6128001,3,3.0000000000000000,2023
Louisville,ACC,Special Teams,0.8826000094413757,1.7652,2,3.5000000000000000,2023
LSU,SEC,Defensive Back,0.92289999127388,3.6916,4,3.7500000000000000,2023
LSU,SEC,Defensive Line,0.9620999991893768,1.9242,2,4.0000000000000000,2023
LSU,SEC,Linebacker,0.9103000164031982,1.8206,2,3.5000000000000000,2023
LSU,SEC,Offensive Line,0.9514666597048441,2.8544,3,4.3333333333333333,2023
LSU,SEC,Quarterback,0.916700005531311,0.9167,1,4.0000000000000000,2023
LSU,SEC,Receiver,0.9352200150489807,4.6761,5,4.0000000000000000,2023
LSU,SEC,Running Back,0.9222500026226044,1.8445001,2,4.0000000000000000,2023
LSU,SEC,Special Teams,0.8924999833106995,0.8925,1,4.0000000000000000,2023
Marshall,Sun Belt,Defensive Back,0.8393000066280365,1.6786001,2,3.0000000000000000,2023
Marshall,Sun Belt,Defensive Line,0.8137000203132629,0.8137,1,3.0000000000000000,2023
Marshall,Sun Belt,Linebacker,0.8474999964237213,1.6949999,2,3.0000000000000000,2023
Marshall,Sun Belt,Receiver,0.8367000222206116,0.8367,1,3.0000000000000000,2023
Marshall,Sun Belt,Special Teams,0.8306000232696533,0.8306,1,3.0000000000000000,2023
Maryland,Big Ten,Defensive Back,0.8410000205039978,1.682,2,3.0000000000000000,2023
Maryland,Big Ten,Defensive Line,0.8772750049829483,3.5091,4,3.5000000000000000,2023
Maryland,Big Ten,Linebacker,0.8998000025749207,0.8998,1,4.0000000000000000,2023
Maryland,Big Ten,Offensive Line,0.8507000207901001,1.7014,2,3.0000000000000000,2023
Maryland,Big Ten,Receiver,0.8487499952316284,1.6975,2,3.0000000000000000,2023
Maryland,Big Ten,Special Teams,0.8858999907970428,1.7718,2,3.5000000000000000,2023
Massachusetts,FBS Independents,Defensive Back,0.8285999894142151,0.8286,1,3.0000000000000000,2023
Massachusetts,FBS Independents,Defensive Line,0.8432999849319458,0.8433,1,3.0000000000000000,2023
Massachusetts,FBS Independents,Linebacker,0.8137000203132629,0.8137,1,3.0000000000000000,2023
Massachusetts,FBS Independents,Offensive Line,0.8215999901294708,1.6431999,2,3.0000000000000000,2023
Massachusetts,FBS Independents,Quarterback,0.8343999981880188,0.8344,1,3.0000000000000000,2023
Memphis,American Athletic,Defensive Back,0.8549000024795532,2.5647001,3,3.3333333333333333,2023
Memphis,American Athletic,Defensive Line,0.8447500020265579,3.3790002,4,3.0000000000000000,2023
Memphis,American Athletic,Linebacker,0.8428000211715698,0.8428,1,3.0000000000000000,2023
Memphis,American Athletic,Offensive Line,0.8203499913215637,1.6407,2,3.0000000000000000,2023
Memphis,American Athletic,Quarterback,0.817799985408783,0.8178,1,3.0000000000000000,2023
Memphis,American Athletic,Running Back,0.8417499959468842,1.6835,2,3.0000000000000000,2023
Memphis,American Athletic,Special Teams,0.8480499982833862,1.6961,2,3.0000000000000000,2023
Miami,ACC,Defensive Back,0.9341999888420105,1.8684,2,4.0000000000000000,2023
Miami,ACC,Defensive Line,0.9389999955892563,3.756,4,4.0000000000000000,2023
Miami,ACC,Linebacker,0.9051500111818314,3.6206,4,3.7500000000000000,2023
Miami,ACC,Offensive Line,0.9517666697502136,2.8553,3,4.3333333333333333,2023
Miami,ACC,Receiver,0.9369999766349792,2.8109999,3,4.0000000000000000,2023
Miami,ACC,Running Back,0.9248999953269958,1.8498,2,4.0000000000000000,2023
Miami (OH),Mid-American,Defensive Line,0.8303999900817871,0.8304,1,3.0000000000000000,2023
Miami (OH),Mid-American,Linebacker,0.8355500102043152,1.6711,2,3.0000000000000000,2023
Miami (OH),Mid-American,Offensive Line,0.8191333413124084,2.4573998,3,3.0000000000000000,2023
Miami (OH),Mid-American,Receiver,0.8253499865531921,1.6507,2,3.0000000000000000,2023
Miami (OH),Mid-American,Running Back,0.8203999996185303,0.8204,1,3.0000000000000000,2023
Miami (OH),Mid-American,Special Teams,0.8202333450317383,2.4607,3,3.0000000000000000,2023
Michigan,Big Ten,Defensive Back,0.9011333386103312,2.7034001,3,3.6666666666666667,2023
Michigan,Big Ten,Defensive Line,0.9164000153541565,1.8328,2,3.5000000000000000,2023
Michigan,Big Ten,Linebacker,0.9041000008583069,0.9041,1,4.0000000000000000,2023
Michigan,Big Ten,Offensive Line,0.9050333301226298,2.7151,3,4.0000000000000000,2023
Michigan,Big Ten,Receiver,0.8977499902248383,3.591,4,3.5000000000000000,2023
Michigan,Big Ten,Running Back,0.9019500017166138,1.8039,2,3.5000000000000000,2023
Michigan,Big Ten,Special Teams,0.8721500039100647,3.4886,4,3.2500000000000000,2023
Michigan State,Big Ten,Defensive Back,0.878600001335144,1.7572,2,3.0000000000000000,2023
Michigan State,Big Ten,Defensive Line,0.9416666428248087,2.825,3,4.0000000000000000,2023
Michigan State,Big Ten,Linebacker,0.9352999925613403,0.9353,1,4.0000000000000000,2023
Michigan State,Big Ten,Offensive Line,0.904449999332428,1.8089,2,3.5000000000000000,2023
Michigan State,Big Ten,Quarterback,0.9025999903678894,0.9026,1,4.0000000000000000,2023
Michigan State,Big Ten,Receiver,0.8992000222206116,0.8992,1,4.0000000000000000,2023
Michigan State,Big Ten,Special Teams,0.8668000102043152,1.7336,2,3.0000000000000000,2023
Middle Tennessee,Conference USA,Defensive Line,0.8270000219345093,0.827,1,3.0000000000000000,2023
Middle Tennessee,Conference USA,Offensive Line,0.8246500194072723,1.6493001,2,3.0000000000000000,2023
Middle Tennessee,Conference USA,Receiver,0.8353999853134155,1.6708,2,3.0000000000000000,2023
Middle Tennessee,Conference USA,Special Teams,0.8399999737739563,0.84,1,3.0000000000000000,2023
Minnesota,Big Ten,Defensive Back,0.8610999981562296,2.5833,3,3.0000000000000000,2023
Minnesota,Big Ten,Defensive Line,0.8569500148296356,1.7139001,2,3.0000000000000000,2023
Minnesota,Big Ten,Linebacker,0.8590500056743622,1.7181001,2,3.0000000000000000,2023
Minnesota,Big Ten,Offensive Line,0.8727999925613403,3.4912,4,3.2500000000000000,2023
Minnesota,Big Ten,Receiver,0.8550000190734863,0.855,1,3.0000000000000000,2023
Minnesota,Big Ten,Running Back,0.8981000185012817,0.8981,1,4.0000000000000000,2023
Minnesota,Big Ten,Special Teams,0.8169999718666077,0.817,1,3.0000000000000000,2023
Mississippi State,SEC,Defensive Back,0.8885599970817566,4.4428,5,3.4000000000000000,2023
Mississippi State,SEC,Defensive Line,0.8770500123500824,1.7541001,2,3.0000000000000000,2023
Mississippi State,SEC,Linebacker,0.870849996805191,1.7416999,2,3.0000000000000000,2023
Mississippi State,SEC,Offensive Line,0.8544500172138214,1.7089,2,3.0000000000000000,2023
Mississippi State,SEC,Quarterback,0.8715999722480774,1.7432,2,3.5000000000000000,2023
Mississippi State,SEC,Receiver,0.8689000010490417,0.8689,1,3.0000000000000000,2023
Mississippi State,SEC,Special Teams,0.899399995803833,0.8994,1,4.0000000000000000,2023
Mississippi Valley State,SWAC,Running Back,0.8317000269889832,0.8317,1,3.0000000000000000,2023
Missouri,SEC,Defensive Back,0.8825500011444092,1.7651,2,3.5000000000000000,2023
Missouri,SEC,Defensive Line,0.8584500253200531,1.7169001,2,3.0000000000000000,2023
Missouri,SEC,Offensive Line,0.8907999992370605,0.8908,1,4.0000000000000000,2023
Missouri,SEC,Quarterback,0.8978000283241272,0.8978,1,4.0000000000000000,2023
Missouri,SEC,Receiver,0.8950999975204468,3.5803998,4,3.5000000000000000,2023
Missouri,SEC,Special Teams,0.8512499928474426,1.7025,2,3.0000000000000000,2023
Montana,Big Sky,Running Back,0.8432999849319458,0.8433,1,3.0000000000000000,2023
Murray State,MVFC,Receiver,0.8478000164031982,0.8478,1,3.0000000000000000,2023
Navy,American Athletic,Defensive Back,0.800000011920929,0.8,1,3.0000000000000000,2023
Navy,American Athletic,Defensive Line,0.8199999928474426,1.64,2,3.0000000000000000,2023
Navy,American Athletic,Linebacker,0.79830002784729,0.7983,1,3.0000000000000000,2023
Navy,American Athletic,Quarterback,0.8326999843120575,1.6654,2,3.0000000000000000,2023
NC State,ACC,Defensive Back,0.894650012254715,1.7893,2,3.5000000000000000,2023
NC State,ACC,Linebacker,0.8636000156402588,0.8636,1,3.0000000000000000,2023
NC State,ACC,Offensive Line,0.8663333455721537,2.599,3,3.0000000000000000,2023
NC State,ACC,Receiver,0.8970000147819519,0.897,1,4.0000000000000000,2023
NC State,ACC,Running Back,0.887499988079071,0.8875,1,3.0000000000000000,2023
NC State,ACC,Special Teams,0.8704000115394592,1.7408,2,3.5000000000000000,2023
Nebraska,Big Ten,Defensive Back,0.8705500066280365,1.7411001,2,3.0000000000000000,2023
Nebraska,Big Ten,Defensive Line,0.8773285831723895,6.1412997,7,3.4285714285714286,2023
Nebraska,Big Ten,Linebacker,0.8672000169754028,0.8672,1,3.0000000000000000,2023
Nebraska,Big Ten,Offensive Line,0.864466667175293,2.5934,3,3.0000000000000000,2023
Nebraska,Big Ten,Receiver,0.8973000049591064,2.6919,3,3.3333333333333333,2023
Nebraska,Big Ten,Special Teams,0.8542999923229218,1.7086,2,3.0000000000000000,2023
Nevada,Mountain West,Linebacker,0.8233500123023987,1.6467,2,3.0000000000000000,2023
Nevada,Mountain West,Offensive Line,0.8382666707038879,2.5148,3,3.0000000000000000,2023
Nevada,Mountain West,Receiver,0.8263000249862671,0.8263,1,3.0000000000000000,2023
Nevada,Mountain West,Running Back,0.8277999758720398,0.8278,1,3.0000000000000000,2023
Nevada,Mountain West,Special Teams,0.8178999821345011,2.4536998,3,3.0000000000000000,2023
New Mexico,Mountain West,Defensive Back,0.8511000275611877,0.8511,1,3.0000000000000000,2023
New Mexico,Mountain West,Quarterback,0.8392000198364258,0.8392,1,3.0000000000000000,2023
New Mexico State,Conference USA,Defensive Back,0.8428000211715698,0.8428,1,3.0000000000000000,2023
New Mexico State,Conference USA,Defensive Line,0.8162999749183655,0.8163,1,3.0000000000000000,2023
New Mexico State,Conference USA,Offensive Line,0.8341000080108643,2.5023,3,3.0000000000000000,2023
North Carolina,ACC,Defensive Back,0.8727000057697296,3.4908001,4,3.0000000000000000,2023
North Carolina,ACC,Defensive Line,0.8986250013113022,3.5944998,4,3.7500000000000000,2023
North Carolina,ACC,Linebacker,0.859933336575826,2.5798001,3,3.0000000000000000,2023
North Carolina,ACC,Offensive Line,0.8737500011920929,1.7475,2,3.0000000000000000,2023
North Carolina,ACC,Quarterback,0.8938999772071838,0.8939,1,4.0000000000000000,2023
North Carolina,ACC,Receiver,0.9158999919891357,1.8318,2,4.0000000000000000,2023
North Dakota State,MVFC,Defensive Back,0.8317000269889832,0.8317,1,3.0000000000000000,2023
Northern Illinois,Mid-American,Defensive Back,0.8055999875068665,0.8056,1,3.0000000000000000,2023
Northern Illinois,Mid-American,Defensive Line,0.8016499876976013,1.6033,2,3.0000000000000000,2023
Northern Illinois,Mid-American,Linebacker,0.7893999814987183,0.7894,1,2.0000000000000000,2023
Northern Illinois,Mid-American,Offensive Line,0.8248999863862991,3.2996,4,3.0000000000000000,2023
Northern Illinois,Mid-American,Quarterback,0.8269000053405762,0.8269,1,3.0000000000000000,2023
Northern Illinois,Mid-American,Receiver,0.8055000007152557,1.6110001,2,3.0000000000000000,2023
Northern Illinois,Mid-American,Special Teams,0.816774994134903,3.2670999,4,3.0000000000000000,2023
Northern Iowa,MVFC,Special Teams,0.7900000214576721,0.79,1,2.0000000000000000,2023
North Texas,American Athletic,Defensive Back,0.8547333478927612,2.5642,3,3.0000000000000000,2023
North Texas,American Athletic,Defensive Line,0.8403000235557556,0.8403,1,3.0000000000000000,2023
North Texas,American Athletic,Linebacker,0.8412666916847229,2.5238,3,3.0000000000000000,2023
North Texas,American Athletic,Offensive Line,0.828000009059906,1.656,2,3.0000000000000000,2023
North Texas,American Athletic,Receiver,0.8284500241279602,1.6569,2,3.0000000000000000,2023
Northwestern,Big Ten,Defensive Back,0.8514800071716309,4.2574,5,3.0000000000000000,2023
Northwestern,Big Ten,Linebacker,0.8817500174045563,1.7635,2,3.5000000000000000,2023
Northwestern,Big Ten,Offensive Line,0.887499988079071,1.775,2,3.0000000000000000,2023
Northwestern,Big Ten,Quarterback,0.863099992275238,0.8631,1,3.0000000000000000,2023
Northwestern,Big Ten,Receiver,0.8712500035762787,1.7425001,2,3.0000000000000000,2023
Northwestern,Big Ten,Special Teams,0.8675000071525574,0.8675,1,3.0000000000000000,2023
Notre Dame,FBS Independents,Defensive Back,0.9180499911308289,3.6721997,4,4.0000000000000000,2023
Notre Dame,FBS Independents,Defensive Line,0.91075000166893,3.6430001,4,3.7500000000000000,2023
Notre Dame,FBS Independents,Linebacker,0.9232000112533569,2.7696,3,3.6666666666666667,2023
Notre Dame,FBS Independents,Offensive Line,0.9107200026512146,4.5536,5,3.8000000000000000,2023
Notre Dame,FBS Independents,Quarterback,0.9315000176429749,0.9315,1,4.0000000000000000,2023
Notre Dame,FBS Independents,Receiver,0.917799997329712,4.589,5,3.8000000000000000,2023
Notre Dame,FBS Independents,Running Back,0.9603999853134155,0.9604,1,4.0000000000000000,2023
Ohio,Mid-American,Defensive Back,0.824999988079071,0.825,1,3.0000000000000000,2023
Ohio,Mid-American,Defensive Line,0.8241999944051107,2.4726,3,3.0000000000000000,2023
Ohio,Mid-American,Linebacker,0.8436999917030334,0.8437,1,3.0000000000000000,2023
Ohio,Mid-American,Offensive Line,0.7996000051498413,0.7996,1,3.0000000000000000,2023
Ohio,Mid-American,Quarterback,0.8219000101089478,0.8219,1,3.0000000000000000,2023
Ohio,Mid-American,Receiver,0.8270500004291534,1.6541,2,3.0000000000000000,2023
Ohio,Mid-American,Special Teams,0.8098666667938232,2.4296,3,2.6666666666666667,2023
Ohio State,Big Ten,Defensive Back,0.9367200016975403,4.6836,5,4.0000000000000000,2023
Ohio State,Big Ten,Defensive Line,0.9338750094175339,3.7354999,4,4.0000000000000000,2023
Ohio State,Big Ten,Linebacker,0.9214000105857849,0.9214,1,4.0000000000000000,2023
Ohio State,Big Ten,Offensive Line,0.9155000001192093,3.662,4,3.7500000000000000,2023
Ohio State,Big Ten,Quarterback,0.9251999855041504,0.9252,1,4.0000000000000000,2023
Ohio State,Big Ten,Receiver,0.9535599946975708,4.7678003,5,4.0000000000000000,2023
Ohio State,Big Ten,Running Back,0.8478000164031982,0.8478,1,3.0000000000000000,2023
Oklahoma,Big 12,Defensive Back,0.9373000025749206,4.6865,5,4.2000000000000000,2023
Oklahoma,Big 12,Defensive Line,0.917733351389567,2.7532,3,4.0000000000000000,2023
Oklahoma,Big 12,Linebacker,0.9205333391825358,2.7616,3,3.6666666666666667,2023
Oklahoma,Big 12,Offensive Line,0.9060500115156174,3.6242,4,3.7500000000000000,2023
Oklahoma,Big 12,Quarterback,0.994700014591217,0.9947,1,5.0000000000000000,2023
Oklahoma,Big 12,Receiver,0.9287999868392944,1.8576,2,4.0000000000000000,2023
Oklahoma,Big 12,Running Back,0.8898999989032745,1.7797999,2,3.5000000000000000,2023
Oklahoma,Big 12,Special Teams,0.8736000061035156,0.8736,1,3.0000000000000000,2023
Oklahoma State,Big 12,Defensive Back,0.8677999973297119,0.8678,1,3.0000000000000000,2023
Oklahoma State,Big 12,Defensive Line,0.8521999716758728,0.8522,1,3.0000000000000000,2023
Oklahoma State,Big 12,Linebacker,0.8480499982833862,1.6961,2,3.0000000000000000,2023
Oklahoma State,Big 12,Offensive Line,0.8568000078201294,4.284,5,3.0000000000000000,2023
Oklahoma State,Big 12,Quarterback,0.8877999782562256,0.8878,1,3.0000000000000000,2023
Oklahoma State,Big 12,Receiver,0.845300018787384,1.6906,2,3.0000000000000000,2023
Oklahoma State,Big 12,Running Back,0.8210999965667725,0.8211,1,3.0000000000000000,2023
Oklahoma State,Big 12,Special Teams,0.8108000159263611,0.8108,1,3.0000000000000000,2023
Old Dominion,Sun Belt,Defensive Line,0.8337000012397766,0.8337,1,3.0000000000000000,2023
Old Dominion,Sun Belt,Linebacker,0.8137000203132629,0.8137,1,3.0000000000000000,2023
Old Dominion,Sun Belt,Quarterback,0.8306000232696533,0.8306,1,3.0000000000000000,2023
Old Dominion,Sun Belt,Receiver,0.8149999976158142,0.815,1,3.0000000000000000,2023
Old Dominion,Sun Belt,Running Back,0.8337000012397766,0.8337,1,3.0000000000000000,2023
Old Dominion,Sun Belt,Special Teams,0.849399983882904,0.8494,1,3.0000000000000000,2023
Ole Miss,SEC,Defensive Back,0.9050000011920929,1.81,2,4.0000000000000000,2023
Ole Miss,SEC,Defensive Line,0.8919999897480011,1.7839999,2,3.5000000000000000,2023
Ole Miss,SEC,Linebacker,0.9219000041484833,1.8438001,2,4.0000000000000000,2023
Ole Miss,SEC,Offensive Line,0.8778000175952911,1.7556,2,3.5000000000000000,2023
Ole Miss,SEC,Quarterback,0.8629499971866608,1.7258999,2,3.5000000000000000,2023
Ole Miss,SEC,Receiver,0.8910666704177856,2.6732001,3,3.3333333333333333,2023
Ole Miss,SEC,Running Back,0.9394000172615051,0.9394,1,4.0000000000000000,2023
Oregon,Pac-12,Defensive Back,0.9109833339850107,5.4659,6,3.8333333333333333,2023
Oregon,Pac-12,Defensive Line,0.9069499909877777,9.0695,10,3.6000000000000000,2023
Oregon,Pac-12,Linebacker,0.8752999901771545,0.8753,1,3.0000000000000000,2023
Oregon,Pac-12,Offensive Line,0.8861666719118754,2.6585,3,3.6666666666666667,2023
Oregon,Pac-12,Quarterback,0.944100022315979,0.9441,1,4.0000000000000000,2023
Oregon,Pac-12,Receiver,0.9530999958515167,1.9061999,2,4.5000000000000000,2023
Oregon,Pac-12,Running Back,0.9245999753475189,1.8492,2,4.0000000000000000,2023
Oregon,Pac-12,Special Teams,0.8770666718482971,2.6311998,3,3.3333333333333333,2023
Oregon State,Pac-12,Defensive Back,0.8485999703407288,0.8486,1,3.0000000000000000,2023
Oregon State,Pac-12,Defensive Line,0.8716000119845072,2.6148,3,3.3333333333333333,2023
Oregon State,Pac-12,Linebacker,0.854200005531311,0.8542,1,3.0000000000000000,2023
Oregon State,Pac-12,Offensive Line,0.860150009393692,1.7203,2,3.0000000000000000,2023
Oregon State,Pac-12,Quarterback,0.9322999715805054,0.9323,1,4.0000000000000000,2023
Oregon State,Pac-12,Receiver,0.8541666865348816,2.5625,3,3.0000000000000000,2023
Penn State,Big Ten,Defensive Back,0.9267250001430511,3.7069001,4,4.0000000000000000,2023
Penn State,Big Ten,Defensive Line,0.8932199954986573,4.4660997,5,3.6000000000000000,2023
Penn State,Big Ten,Linebacker,0.9343499839305878,1.8687,2,4.0000000000000000,2023
Penn State,Big Ten,Offensive Line,0.9390999972820282,3.7564,4,4.0000000000000000,2023
Penn State,Big Ten,Quarterback,0.8744000196456909,0.8744,1,3.0000000000000000,2023
Penn State,Big Ten,Receiver,0.9151333371798197,2.7454,3,4.0000000000000000,2023
Penn State,Big Ten,Running Back,0.8924999833106995,0.8925,1,4.0000000000000000,2023
Penn State,Big Ten,Special Teams,0.8799999952316284,1.76,2,3.5000000000000000,2023
Pennsylvania,Ivy,Receiver,0.8274999856948853,0.8275,1,3.0000000000000000,2023
Pittsburgh,ACC,Defensive Back,0.8744000196456909,0.8744,1,3.0000000000000000,2023
Pittsburgh,ACC,Defensive Line,0.8650000095367432,1.73,2,3.0000000000000000,2023
Pittsburgh,ACC,Linebacker,0.8951500058174133,1.7903,2,3.5000000000000000,2023
Pittsburgh,ACC,Offensive Line,0.8581999838352203,1.7163999,2,3.0000000000000000,2023
Pittsburgh,ACC,Quarterback,0.8431000113487244,0.8431,1,3.0000000000000000,2023
Pittsburgh,ACC,Receiver,0.8691500127315521,1.7383001,2,3.0000000000000000,2023
Pittsburgh,ACC,Special Teams,0.8666999936103821,0.8667,1,3.0000000000000000,2023
Portland State,Big Sky,Defensive Back,0.828499972820282,1.657,2,3.0000000000000000,2023
Portland State,Big Sky,Linebacker,0.8317000269889832,0.8317,1,3.0000000000000000,2023
Portland State,Big Sky,Quarterback,0.817799985408783,0.8178,1,3.0000000000000000,2023
Portland State,Big Sky,Receiver,0.824999988079071,0.825,1,3.0000000000000000,2023
Princeton,Ivy,Defensive Back,0.8338000178337097,1.6676,2,3.0000000000000000,2023
Princeton,Ivy,Defensive Line,0.824999988079071,0.825,1,3.0000000000000000,2023
Purdue,Big Ten,Defensive Back,0.8588000138600668,2.5764,3,3.0000000000000000,2023
Purdue,Big Ten,Defensive Line,0.8656999915838242,3.4627998,4,3.0000000000000000,2023
Purdue,Big Ten,Linebacker,0.8475000262260437,0.8475,1,3.0000000000000000,2023
Purdue,Big Ten,Quarterback,0.8633000254631042,0.8633,1,3.0000000000000000,2023
Purdue,Big Ten,Receiver,0.8644333481788635,2.5932999,3,3.0000000000000000,2023
Rice,American Athletic,Defensive Back,0.830949991941452,1.6619,2,3.0000000000000000,2023
Rice,American Athletic,Defensive Line,0.8350000083446503,1.6700001,2,3.0000000000000000,2023
Rice,American Athletic,Linebacker,0.819599986076355,0.8196,1,3.0000000000000000,2023
Rice,American Athletic,Offensive Line,0.8272833327452341,4.9637,6,3.0000000000000000,2023
Rice,American Athletic,Quarterback,0.8353000283241272,0.8353,1,3.0000000000000000,2023
Rice,American Athletic,Receiver,0.823200007279714,2.4696,3,3.0000000000000000,2023
Rice,American Athletic,Running Back,0.8303999900817871,0.8304,1,3.0000000000000000,2023
Rice,American Athletic,Special Teams,0.8144499957561493,1.6289,2,3.0000000000000000,2023
Rutgers,Big Ten,Offensive Line,0.8622000018755595,2.5866,3,3.0000000000000000,2023
Rutgers,Big Ten,Receiver,0.8573250025510788,3.4293,4,3.0000000000000000,2023
Rutgers,Big Ten,Running Back,0.8532999753952026,0.8533,1,3.0000000000000000,2023
Rutgers,Big Ten,Special Teams,0.8229000270366669,1.6458001,2,3.0000000000000000,2023
Sacramento State,Big Sky,Offensive Line,0.8299999833106995,0.83,1,3.0000000000000000,2023
Sacramento State,Big Sky,Quarterback,0.8378000259399414,0.8378,1,3.0000000000000000,2023
Sacramento State,Big Sky,Special Teams,0.8349999785423279,0.835,1,3.0000000000000000,2023
Sam Houston,Conference USA,Defensive Back,0.8272750079631805,3.3091002,4,3.0000000000000000,2023
Sam Houston,Conference USA,Defensive Line,0.8169999718666077,0.817,1,3.0000000000000000,2023
Sam Houston,Conference USA,Linebacker,0.8199999928474426,0.82,1,3.0000000000000000,2023
Sam Houston,Conference USA,Offensive Line,0.8225999921560287,3.2904,4,3.0000000000000000,2023
Sam Houston,Conference USA,Receiver,0.8100000023841858,0.81,1,3.0000000000000000,2023
Sam Houston,Conference USA,Running Back,0.8303999900817871,0.8304,1,3.0000000000000000,2023
San Diego State,Mountain West,Defensive Back,0.8367000222206116,0.8367,1,3.0000000000000000,2023
San Diego State,Mountain West,Defensive Line,0.8478000164031982,0.8478,1,3.0000000000000000,2023
San Diego State,Mountain West,Linebacker,0.8237000107765198,0.8237,1,3.0000000000000000,2023
San Diego State,Mountain West,Offensive Line,0.8471666574478149,2.5415,3,3.0000000000000000,2023
San Diego State,Mountain West,Receiver,0.8392666776974996,2.5177999,3,3.0000000000000000,2023
San Diego State,Mountain West,Special Teams,0.8256000280380249,0.8256,1,3.0000000000000000,2023
San José State,Mountain West,Defensive Back,0.8044666647911072,2.4134002,3,3.0000000000000000,2023
San José State,Mountain West,Defensive Line,0.808899998664856,0.8089,1,3.0000000000000000,2023
San José State,Mountain West,Linebacker,0.8044499754905701,1.6089,2,2.5000000000000000,2023
San José State,Mountain West,Offensive Line,0.7941499948501587,1.5883,2,2.0000000000000000,2023
San José State,Mountain West,Receiver,0.8192499876022339,1.6385,2,3.0000000000000000,2023
SMU,American Athletic,Defensive Back,0.84579998254776,0.8458,1,3.0000000000000000,2023
SMU,American Athletic,Defensive Line,0.8410999774932861,0.8411,1,3.0000000000000000,2023
SMU,American Athletic,Linebacker,0.8410999774932861,0.8411,1,3.0000000000000000,2023
SMU,American Athletic,Offensive Line,0.8357000052928925,1.6714001,2,3.0000000000000000,2023
SMU,American Athletic,Quarterback,0.845300018787384,0.8453,1,3.0000000000000000,2023
SMU,American Athletic,Receiver,0.8559000045061111,3.4236002,4,3.0000000000000000,2023
South Alabama,Sun Belt,Defensive Back,0.8456999957561493,1.6914,2,3.0000000000000000,2023
South Alabama,Sun Belt,Defensive Line,0.8295999765396118,0.8296,1,3.0000000000000000,2023
South Alabama,Sun Belt,Offensive Line,0.8303999900817871,0.8304,1,3.0000000000000000,2023
South Alabama,Sun Belt,Quarterback,0.8525000214576721,0.8525,1,3.0000000000000000,2023
South Alabama,Sun Belt,Receiver,0.8470499813556671,1.6940999,2,3.0000000000000000,2023
South Alabama,Sun Belt,Running Back,0.8391000032424927,1.6782,2,3.0000000000000000,2023
South Alabama,Sun Belt,Special Teams,0.8095999956130981,0.8096,1,3.0000000000000000,2023
